class,cost,ctmi,crv_arc,crv_plane,crv_pro,diss_10,diss_20,diss_25,diss_5,diss_a,rough_10,rough_20,rough_25,rough_5,rough_a,slp_d,sp_10,sp_20,sp_25,sp_5,sp_a,dem_m
wet,0,7.4555402,-0.0835654,0.0891546,0.17272,0.0115891,0.0150248,0.0211322,0.034825,0.0206428,2.26703,3.23911,3.48913,1.23473,2.5574999,1.54123,-3.448,-10.8343,-13.5965996,-0.707825,-7.1466699,511.9960022
wet,58.4897003,7.44066,0.125386,0.0669607,-0.0584251,0.0557616,0.0274723,0.0386432,0.236221,0.0895244,2.01667,3.0945899,3.3788199,0.825085,2.3287899,3.0236001,-2.2855201,-8.9082003,-11.6436005,0.0702515,-5.6917701,512.7750244
wet,37.2439003,7.4856901,0.125386,0.066027,-0.0593588,0.0922124,0.0436043,0.0383354,0.384612,0.139691,1.93859,3.05442,3.3464301,0.822287,2.2904301,1.92805,-1.74951,-8.1675997,-10.8870001,0.400574,-5.1008902,513.28302
wet,2.1410401,13.9464998,0,0,0,0.0153851,0.0124485,0.0109227,0.088254,0.0317526,2.13203,2.8662601,2.93801,0.506125,2.11061,0,-2.37451,-7.7374902,-8.9371901,-0.185638,-4.8087101,509.6260071
wet,89.342598,16.8852997,-0.794211,-0.708915,0.0852955,0.0448685,0.0603038,0.0727415,0.0640716,0.0604964,3.77984,4.7471099,4.7185602,2.5450799,3.94765,2.26263,-10.7298002,-22.1728992,-25.0377007,-4.32654,-15.5667,648.8850098
wet,0,14.7771997,-7.0661402,-0.0030907,7.0630498,0.040271,0.0675991,0.0757893,0.0446959,0.0570888,4.0184999,4.7987499,4.75804,2.9838901,4.1397901,17.8633003,-12.5256996,-22.1919994,-25.0939999,-6.8891602,-16.6751995,649.6300049
wet,40.0437012,5.8238001,0.752466,0.366014,-0.386452,0.118824,0.0685413,0.077803,0.321426,0.146649,2.1802399,3.5153401,3.9364901,1.23462,2.71667,5.0683098,-2.6776099,-10.4092999,-14.7222996,-0.462463,-7.0679202,627.8540039
wet,0,9.1007299,-1.46304,-0.42141,1.04163,0.0826346,0.0630433,0.064074,0.206902,0.104164,2.1389899,3.49913,3.91554,1.18334,2.6842501,3.8302801,-3.3259301,-11.1226997,-15.3667002,-1.03729,-7.7131701,626.8380127
wet,37.3655014,10.4892998,-0.292818,-0.118502,0.174316,0.0613457,0.0555058,0.0569889,0.444432,0.154568,1.77853,2.8134999,2.90149,0.728302,2.05546,1.1958801,-1.35022,-5.2825298,-5.9205899,-0.126709,-3.1700101,611.4630127
wet,14.9453001,7.4064298,0.376157,0.341108,-0.0350491,0.353528,0.0531094,0.0252884,0.402768,0.208674,0.85395,1.62183,2.55516,0.632848,1.4159499,2.1011701,-0.439087,-1.3773201,-3.0188601,-0.189392,-1.25616,602.5560303
wet,13.3352003,7.37433,1.67266,0.574972,-1.09769,0.206354,0.13479,0.0607155,0.604677,0.251634,0.88237,1.1693,1.56266,0.589132,1.0508699,2.18607,-0.399658,-1.22296,-1.8873301,0.112122,-0.849457,602.2509766
wet,95.5770035,6.2846699,0.417978,-0.0418882,-0.459866,0.408375,0.0975599,0.0828926,0.766655,0.338871,1.1326801,2.3931601,2.89417,0.98236,1.85059,3.2018001,0.12146,-3.0815401,-5.2048302,0.576965,-1.8969899,608.5839844
wet,29.6054993,8.6162901,-0.250621,-0.0455787,0.205042,0.185006,0.0822458,0.0690386,0.285727,0.155504,1.2149,2.1073999,2.4523001,0.985985,1.69014,3.1103599,-1.27106,-4.16504,-5.79388,-0.442322,-2.9180801,603.3010254
wet,9.6008902,8.3007202,0.292743,0,-0.292743,0.0277216,0.0221455,0.0374332,0.121626,0.0522316,2.7700701,3.81989,4.0416298,1.01088,2.91062,1.2365299,-3.7706299,-10.4721003,-12.9265003,-0.126648,-6.8239598,519.684021
wet,13.6007004,6.7321601,-0.0000754,-0.388671,-0.388596,0.0430078,0.0575307,0.063084,0.0166607,0.0450708,1.6348799,1.99105,2.39873,1.38907,1.85343,2.04794,-2.68488,-4.3930101,-6.0950298,-1.60052,-3.6933601,605.7390137
wet,86.6251984,6.1342301,0.794361,0.629846,-0.164515,0.413175,0.147448,0.141025,0.487802,0.297363,1.2011499,1.80247,2.1712,1.10234,1.56929,3.7202401,-0.172424,-2.3979499,-3.8747599,0.366272,-1.5197099,603.4019775
wet,13.9493999,7.43255,0.418279,0.203498,-0.214781,0.14439,0.111578,0.0739188,0.236114,0.1415,1.20031,1.8111,2.08112,0.755262,1.4619499,2.07023,-1.12164,-2.9802201,-4.1665001,-0.197754,-2.1165299,601.6409912
wet,20.7861996,6.8432698,1.17067,0.138787,-1.03188,0.101806,0.101135,0.101135,0.269935,0.143503,2.02192,2.6635201,2.51334,0.949802,2.0371499,1.83275,-1.7038,-4.8365502,-4.3222699,0.261719,-2.6502199,603.164978
wet,48.5153008,7.5384598,-0.334488,-0.0950928,0.239395,0.300003,0.131495,0.128464,0.348152,0.227028,1.2690001,1.93435,2.2521901,1.01135,1.61672,2.7423501,-0.542847,-3.01788,-4.1574702,0.0564575,-1.91544,604.5200195
wet,0,17.0590992,-1.37962,0.374446,1.75407,0.163641,0.0999993,0.0934581,0.212392,0.142373,1.29356,1.93221,2.23016,0.908045,1.5909899,2.77262,-1.42847,-3.77197,-4.9080801,-0.760925,-2.71736,604.0460205
wet,38.1721001,7.3016901,-0.0836408,0.0361015,0.119742,0.0941783,0.0666672,0.0680106,0.355268,0.146031,1.8649,3.0318699,3.20942,0.823159,2.2323401,2.3171301,-1.74182,-7.6301298,-9.8016396,-0.0718994,-4.8113699,608.1439819
wet,41.6706009,7.6709399,-0.0001507,-0.104607,-0.104457,0.0473601,0.0584537,0.0750217,0.133332,0.0785419,2.4702001,3.0422201,3.1391101,1.00411,2.4139099,1.60219,-3.65997,-8.2931499,-9.7421904,-0.288513,-5.4959602,607.2969971
wet,26.7427998,7.4783001,0.334563,0.124186,-0.210377,0.0173537,0.0080686,0.0078343,0.0888893,0.0305365,2.56445,4.3296499,4.4855499,1.0166399,3.0990701,1.00017,-3.11847,-12.4666996,-15.2599001,-0.0856934,-7.7327099,597.9500122
wet,0,8.4567499,-3.9302101,-0.19221,3.7379999,0.0369242,0.0243459,0.0200101,0.0598456,0.0352814,3.0898299,4.0527101,4.3847599,2.2843201,3.4528999,12.2275,-7.13306,-12.6969995,-14.6500998,-3.59235,-9.5181303,596.6290283
wet,126.3339996,8.5917997,0,-0.233456,-0.233456,0.691356,0.138443,0.0750616,0.743245,0.412026,1.40475,1.86813,2.8407099,1.22329,1.8342201,3.50528,0.932434,-0.3573,-2.8986199,0.514282,-0.452301,537.8029785
wet,12.7812996,7.17623,0.0835654,0.158837,0.0752717,0.0752669,0.0458735,0.0482311,0.139994,0.0773415,0.890001,1.18302,1.53505,0.643533,1.0628999,1.38546,-0.685059,-1.33929,-1.7525001,-0.10791,-0.971191,591.2440186
wet,0,7.5802598,0.543514,0.320181,-0.223333,0.226427,0.102943,0.0502785,0.264709,0.16109,0.635134,1.09624,1.61766,0.53328,0.970578,0.915375,-0.110474,-0.68219,-1.37561,0.0957642,-0.518127,591.3120117
wet,0,9.4376497,-1.83957,-0.231718,1.60785,0.0083818,0.0318479,0.021329,0.0220641,0.0209057,1.58341,2.84252,3.3842001,1.08794,2.22452,3.3956499,-2.95557,-7.9596601,-11.1749001,-1.49261,-5.89568,528.3540039
wet,0,16.9041004,-0.417978,-0.130842,0.287136,0.0071959,0.0489243,0.0477951,0.0434885,0.0368509,1.45307,2.04741,2.1973801,0.771216,1.61727,0.739957,-1.41693,-2.6122999,-3.43451,-0.673157,-2.03423,588.6699829
wet,38.8007011,7.3731499,0.125461,0.0339543,-0.0915069,0.567907,0.504282,0.0970412,0.812495,0.495431,0.758143,0.840393,1.54334,0.657585,0.949865,1.0791399,0.310242,0.227844,-0.308044,0.298096,0.132034,589.7880249
wet,74.0186005,5.3346801,1.7979,0.309106,-1.48879,0.23904,0.204627,0.199654,0.369764,0.253271,3.0028601,3.37853,3.4407301,2.16838,2.9976299,8.2304096,-1.73218,-4.9843798,-5.6846299,0.457031,-2.9860401,602.4199829
wet,349.4639893,4.89502,5.1427002,1.27118,-3.87152,0.254037,0.210855,0.211555,0.408478,0.271231,2.9800501,3.4178801,3.40377,2.1872699,2.9972401,12.6539001,-1.13342,-3.72754,-4.3767099,0.804871,-2.1082001,602.6569824
wet,0,10.7693996,-0.292667,-0.148424,0.144243,0.0380955,0.0231926,0.022482,0.100841,0.0461526,2.10992,3.34585,3.49787,1.4109401,2.59114,2.7560301,-3.5214801,-10.0910997,-11.7285995,-0.977539,-6.57968,595.4780273
wet,73.7132034,8.3145199,0.167282,0.0501845,-0.117097,0.240459,0.071818,0.0636046,0.900006,0.318972,1.17723,2.6872599,3.25225,0.717434,1.95854,0.421004,0.364807,-4.3250699,-8.1483803,0.530579,-2.89452,596.7979736
wet,0,17.9694996,-2.2577701,-0.523381,1.73439,0.029247,0.0173156,0.015792,0.067989,0.0325859,2.6456399,3.5762801,3.9727399,1.64071,2.9588399,2.4240899,-7.0627398,-13.0766001,-14.9000998,-2.1767001,-9.3040304,588.6030273
wet,0,13.8563004,0,0,0,0,0,0,0,0,2.0036299,2.89747,3.25892,1.36854,2.3821399,0.120466,-4.7178998,-10.0802002,-13.2986002,-1.36633,-7.3657699,552.9069824
wet,11.6708002,15.0538998,0.669051,0.368964,-0.300087,0.071757,0.0197146,0.0178439,0.21739,0.0816764,1.19607,2.8835001,3.2431901,0.731199,2.01349,2.03087,-1.0842299,-5.6716299,-8.7901602,-0.247498,-3.94838,595.1049805
wet,2.4275,9.0877504,0.794211,0.394624,-0.399587,0.112754,0.0329812,0.0261466,0.338004,0.127471,1.59364,3.4077899,4.0802898,0.637541,2.42981,0.194304,-1.51495,-10.2160997,-15.7670002,0.13208,-6.8414798,594.5629883
wet,10.2132998,8.2251997,0.0837161,-0.0103954,-0.0941115,0.0700826,0.0205227,0.017152,0.252874,0.0901579,1.68484,3.51388,4.1494498,0.702608,2.5126901,1.38077,-2.15503,-11.2491999,-16.7310009,-0.211121,-7.5865898,594.0209961
wet,6.1663499,7.7246099,0.752541,0.523369,-0.229171,0.0415873,0.0141177,0.0121397,0.110346,0.0445477,2.02772,3.5862501,4.1476402,1.08808,2.71242,0.759384,-3.0453501,-11.5338001,-16.1564999,-0.556091,-7.8229399,593.6489868
wet,13.8240995,8.9818001,-0.459874,-0.209314,0.250559,0.271025,0.141203,0.0808834,0.0483969,0.135377,0.921074,1.54071,1.99721,0.658284,1.27932,1.4023,-0.87146,-1.69897,-2.7242999,-0.403076,-1.42445,590.4990234
wet,132.3619995,8.2230797,0.167206,0,-0.167206,0.169812,0.10163,0.070129,0.0888893,0.107615,2.2177999,2.5414901,2.87921,1.65686,2.3238399,0.922569,-2.6928101,-4.4288902,-5.6995802,-0.969177,-3.4476199,590.7020264
wet,0,15.7025995,0,0,0,0.013721,0.0225668,0.0186748,0,0.0137407,2.9650199,4.7946,5.3055601,0.666803,3.4330001,0,-3.94189,-14.8268003,-19.7220001,-0.154663,-9.6613598,603.5040283
wet,0,14.2979002,0,0,0,0.019123,0.0238434,0.0193552,0,0.0155804,2.3408201,4.5720401,5.1154799,0.602036,3.1575899,0,-2.0385101,-12.2979002,-17.1807003,-0.196899,-7.9285102,603.5040283
wet,7.31288,11.8273001,-0.376233,-0.135533,0.2407,0.0691457,0.0421888,0.0333019,0.0784317,0.055767,1.20688,1.85017,2.2778001,0.830959,1.54145,0.916199,-1.40552,-2.81757,-3.7304699,-0.543152,-2.1241801,589.1779785
wet,64.0922012,7.5665898,0.0416697,0.0530333,0.0113636,0.330935,0.115471,0.115471,0.405946,0.241956,1.13106,1.59991,1.9030401,1.00904,1.41076,3.55318,-0.160156,-1.08478,-2.16254,0.0827637,-0.831177,589.6530151
wet,3.04093,9.2185202,0.585184,0,0,0.0645118,0.0415676,0.0465501,0.333311,0.121485,1.04389,1.99243,2.1231599,0.645696,1.4513,0.170487,-0.856384,-3.26123,-3.9958501,-0.0907593,-2.05106,588.5689697
wet,64.4136963,6.60499,0.125461,-0.055761,-0.181222,0.128569,0.136957,0.136957,0.135337,0.134455,1.6338201,2.07002,2.1385,1.44541,1.8219399,4.6431098,-1.0820301,-2.7931499,-3.1021099,-0.697388,-1.9186701,589.1779785
wet,12.3497,7.4024301,-0.460024,-0.0956591,0.364365,0.227637,0.086344,0.0617285,0.313428,0.172284,0.970845,1.78478,2.3125501,0.719501,1.44692,2.09531,-0.499329,-2.2899799,-3.6581399,-0.423157,-1.7176501,588.9069824
wet,7.0914202,10.0747004,-0.167206,-0.0270458,0.14016,0.0195427,0.0263172,0.0251902,0.0034372,0.0186218,1.73532,1.95707,2.02104,1.51908,1.80813,0.434519,-2.25104,-3.2823501,-3.6443501,-1.43915,-2.6542201,587.0789795
wet,39.9362984,6.8698301,0.208951,0.198465,-0.0104863,0.0984123,0.032814,0.021882,0.240308,0.0983541,1.5396,2.8208899,3.5411999,0.990633,2.2230799,3.60252,-1.48853,-6.10675,-10.0931997,-0.316956,-4.5013599,589.6190186
wet,15.8092003,11.6342001,-0.459874,-0.165357,0.294516,0.0338527,0.01303,0.0104772,0.0866196,0.0359949,1.7087899,3.11305,3.65166,1.0071501,2.3701601,1.34723,-2.36273,-7.1858501,-10.3690996,-0.572388,-5.12251,588.940979
wet,16.1432991,16.1753998,0.0002261,-0.116934,-0.11716,0.0744271,0.0727098,0.0745491,0.125999,0.0869212,1.24537,2.2709501,3.0546899,0.901316,1.86808,2.07847,-1.521,-4.4625902,-7.3846998,-0.520508,-3.4721999,588.8060303
wet,0,12.0746002,-1.0454299,-0.0553927,0.990042,0,0.0891002,0.0691779,0,0.0395695,1.39679,2.73634,3.24473,0.875757,2.0634,0.465235,-2.1660199,-5.8112202,-8.2352304,-1.0470001,-4.3148699,588.2639771
wet,139.2050018,5.5360198,0.585485,0.16181,-0.423675,0.534762,0.254808,0.140212,0.753857,0.42091,1.2590899,2.03197,2.85162,1.19181,1.83362,6.7447701,1.12585,-0.992615,-3.5987501,1.06287,-0.600662,591.651001
wet,0,11.1865997,-0.501845,-0.0669428,0.434902,0.250557,0.0882576,0.0691779,0,0.101998,1.5338399,2.8255,3.23875,0.881806,2.1199701,1.22197,-2.08429,-5.87433,-7.82056,-0.812012,-4.1478,588.2639771
wet,21.9521008,6.3959398,0.543514,0.295563,-0.247951,0.0891095,0.106938,0.119163,0.118837,0.108512,2.4705801,3.1856699,3.1754401,1.59736,2.60726,2.8652301,-4.0552402,-10.3149996,-11.3494997,-1.2309,-6.7376699,610.9890137
wet,66.5459976,6.9924102,-0.0001507,0.017932,0.0180827,0.0553087,0.0223809,0.0187052,0.235846,0.0830601,2.56428,4.2502298,4.75737,1.0440201,3.15397,3.15552,-2.8532701,-11.2250004,-15.0152998,-0.0585327,-7.2880101,605.1970215
wet,71.0475998,6.9833899,0.376383,0.213233,-0.163151,0.0686916,0.0241297,0.0200152,0.509797,0.155658,2.3735099,4.1241798,4.6529002,0.890462,3.0102701,3.1840601,-2.09009,-10.1667004,-13.9231997,0.286377,-6.4734001,605.2650146
wet,3.6396101,8.6860704,0.167282,0.100358,-0.0669239,0.0370358,0.0161285,0.015168,0.372087,0.110105,2.1711299,3.6477001,4.0904799,0.595877,2.6262901,0.290355,-1.8753099,-7.5004902,-10.3352003,-0.0410156,-4.9380002,604.4180298
wet,0,16.7901993,-0.334488,-0.359565,-0.0250772,0.13449,0.0691731,0.0796806,0.359537,0.16072,1.6723599,3.3487501,3.47702,0.817203,2.32883,1.9887201,-1.81909,-9.8261099,-12.3895998,-0.402222,-6.1092701,611.5300293
wet,0,12.1007004,0,0,0,0,0.0067722,0.0132137,0,0.0049965,1.90861,3.2911699,3.9049001,0.888353,2.49826,0,-2.0587201,-7.9384799,-11.1407003,-0.414368,-5.3880601,585.5209961
wet,65.4638977,7.4658098,-3.6791401,-0.480417,3.19872,0.0136685,0.0111947,0.0177977,0.0263758,0.0172592,2.97753,4.0388899,4.4414802,1.93279,3.3476701,10.6953001,-6.4148598,-12.8501997,-16.3743992,-2.8284299,-9.6169596,585.927002
wet,26.9841995,7.3207302,0.334563,0.126767,-0.207796,0.112046,0.0244827,0.0268219,0.355561,0.129728,1.22763,3.9616799,4.6757798,0.678994,2.6360199,2.2734799,-0.088562,-6.7957201,-11.2868004,0.071106,-4.5249901,604.0460205
wet,42.9948006,6.2396402,0.459874,0.210193,-0.249681,0.480004,0.047015,0.0331932,0.637674,0.299472,0.830173,2.49154,3.6687601,0.814312,1.9512,3.3489499,0.17041,-1.7617199,-5.1613202,0.10199,-1.66266,604.1810303
wet,17.8229008,23.8771,-1.58872,-0.537414,1.0513099,0.0447864,0.0487828,0.0307954,0.056087,0.0451129,1.0557801,1.27449,1.52625,1.03487,1.22285,0.541715,-2.0250199,-2.2839401,-2.68573,-1.74561,-2.18507,602.690979
wet,78.9168015,16.9129009,-0.794437,-0.0899823,0.704454,0.0101653,0.0055595,0.0055021,0.0262296,0.0118641,2.53229,3.61269,3.6695199,1.63044,2.8612299,3.5792201,-4.81354,-14.0583,-17.6788998,-1.6231101,-9.5434599,628.1589966
wet,53.7751999,13.7101002,-0.125386,0,0.125386,0,0,0,0,0,2.5027599,3.57657,3.60233,1.08786,2.69238,0.458946,-5.03192,-14.1707001,-17.5358009,-1.021,-9.4398499,627.8880005
wet,26.4652004,6.45227,0.292592,0.161255,-0.131337,0.0847664,0.106881,0.113343,0.104788,0.102445,2.4908299,3.18048,3.1744499,1.55448,2.60006,2.70854,-4.1391001,-10.3434,-11.2160997,-1.15021,-6.7122002,610.684021
wet,19.2171001,9.0589504,-0.878077,-0.309212,0.568866,0.0058127,0.0244561,0.0212767,0.0714148,0.0307401,2.0478899,3.6459701,4.1953001,0.798764,2.6719799,2.07443,-1.85498,-8.3214703,-11.6365004,-0.592896,-5.60147,609.7349854
wet,91.9169998,9.8178501,-0.961718,-0.443998,0.51772,0.0534899,0.0443585,0.0476397,0.113861,0.0648373,2.9124601,4.4475999,4.61589,1.90417,3.4700301,3.83302,-6.39288,-19.2677994,-23.0930996,-2.1875601,-12.7353001,596.0189819
wet,10.3613997,7.8196902,0.0416697,0.0900841,0.0484144,0.0191776,0.0453248,0.0549224,0.0432846,0.0406774,2.60712,3.63728,3.80687,1.4562,2.8768699,1.38083,-6.56354,-16.1156998,-19.8813992,-1.43958,-11,588.2979736
wet,25.8388996,6.1215,0.167357,0.462279,0.294922,0.0459197,0.0224277,0.0217293,0.222227,0.078076,1.96688,3.7151501,4.2368202,0.676945,2.6489501,3.8438599,-1.9177901,-9.77637,-13.5639,0.248779,-6.2523198,537.3619995
wet,26.1189995,7.5331702,-0.125612,0.172988,0.2986,0.0173759,0.0139346,0.0168915,0.1294,0.0444004,2.01123,3.62201,4.1093798,0.755006,2.6244099,1.86027,-2.2497599,-9.1701698,-12.8046999,-0.371765,-6.1491098,537.125
wet,23.5279999,6.39711,1.12885,0.856626,-0.272223,0.171051,0.0601309,0.0479005,0.268293,0.136844,1.41485,2.8268499,3.60607,0.949066,2.1992099,2.8618901,-1.4157701,-4.6300702,-7.5814199,-0.201538,-3.4572001,610.4810181
wet,47.2137985,6.8976798,-0.0419711,0.0968593,0.13883,0.182275,0.062095,0.0493428,0.243118,0.134208,1.72843,3.30983,4.0429101,1.40143,2.6206501,6.9113798,-1.48022,-6.1635699,-9.6086397,-0.6828,-4.4838099,611.15802
wet,0,22.9850998,-0.334563,-0.295303,0.0392597,0.0269265,0.010525,0.0082091,0.185164,0.0577061,1.77668,3.39575,3.8881099,0.749655,2.4525499,0.90907,-1.43365,-7.3566298,-10.3775997,-0.220764,-4.8471498,610.1079712
wet,8.5197897,7.5509,0.543514,0.361528,-0.181986,0.0638277,0.0248442,0.0177512,0.193535,0.0749896,1.66769,3.2397399,3.8565099,0.750784,2.37868,0.921727,-1.92145,-8.4830904,-12.1781998,-0.337402,-5.7300401,538.2769775
wet,0,8.4515896,-1.00339,-0.0703173,0.93307,0.0992747,0.0649923,0.0804257,0.11189,0.0891456,1.70436,2.75896,3.2504699,1.1551,2.2172201,3.3301899,-3.5223401,-8.1899405,-11.0608997,-1.62518,-6.0995898,552.3989868
wet,55.8398018,10.1478004,-0.961793,-0.712397,0.249397,0.113093,0.0730099,0.0760026,0.228256,0.12259,1.86052,3.0727999,3.4496701,1.19068,2.39342,3.9651401,-3.9256599,-10.7887001,-14.0958004,-1.3313,-7.5353699,554.0250244
wet,0,12.0394001,0,0.0418204,0.0418204,0.0250421,0.0646905,0.0646905,0.0364385,0.0477154,2.4043601,2.61308,2.55914,1.1609401,2.1843801,0.345207,-3.4535501,-4.7988901,-4.5872798,-0.539795,-3.3448801,583.9970093
wet,0,8.6068096,-0.418128,-0.0958867,0.322242,0.119535,0.0592984,0.0935071,0.185168,0.114377,1.2288899,2.6475899,2.6056399,0.513246,1.74884,1.6529599,-0.445435,-3.8953199,-4.30865,-0.172302,-2.20543,583.8610229
wet,57.6825981,6.0099702,3.1357801,0.456511,-2.67926,0.691356,0.240742,0.094851,0.875,0.475487,0.886616,1.32175,1.82858,0.805953,1.2107199,4.2107902,1.1495399,0.131104,-0.862976,1.4220001,0.459915,613.9349976
wet,95.5469971,7.98212,0.0418204,0,-0.0418204,0.0862061,0.139384,0.137691,0.204684,0.141991,2.16643,2.68468,2.63305,0.972676,2.1142099,1.17388,-1.88605,-4.1530199,-3.9215701,-0.0769043,-2.5093801,583.6920166
wet,0,6.21525,0.459723,0.175725,-0.283998,0.0478169,0.0363124,0.0331543,0.0804189,0.0494256,2.2685299,3.35427,3.99348,1.48865,2.7762301,3.4314201,-2.9693,-7.76196,-11.3484001,-0.653076,-5.6831999,614.3410034
wet,0,7.3466401,-0.376308,-0.0407513,0.335557,0.0831746,0.038603,0.0369802,0.249997,0.102189,1.87577,3.2147,3.7969501,0.93417,2.4554,3.3210199,-2.6357999,-8.5509005,-11.9390001,-0.536438,-5.9155302,542.5440063
wet,183.4100037,11.4076004,-0.543514,-0.201683,0.341831,0.0321886,0.0903009,0.115756,0,0.0595615,1.9593199,2.47451,2.6324201,0.605774,1.91801,0.993795,-2.16223,-4.1502099,-4.9709501,-0.43396,-2.9293399,583.9970093
wet,3.0936401,12.8739004,0.209102,0.0096682,-0.199434,0.500016,0.556705,0.177049,1,0.558443,0.530676,0.726209,0.84865,0.41309,0.629656,0.534987,-0.0126953,-0.218506,-0.343567,0.123779,-0.112747,582.1680298
wet,13.7365999,7.9376402,-0.209102,-0.0122043,0.196898,0.563382,0.347829,0.10478,0.487802,0.375948,0.653187,0.767642,1.41552,0.580709,0.854263,1.4861,0.0183716,-0.045166,-0.562866,-0.0070801,-0.149185,582.5739746
wet,6.67696,9.93925,-0.585184,-0.320001,0.265183,0.22223,0.104093,0.048613,0.380292,0.188807,0.922084,1.01499,1.76006,0.668146,1.09132,1.29325,-0.733093,-1.17493,-2.14063,-0.389221,-1.10947,612.9869995
wet,16.3680992,8.6370096,-0.292743,-0.11654,0.176203,0.272719,0.133994,0.0866772,0.130439,0.155957,0.957336,1.1776,1.83489,0.825382,1.1988,2.1337199,-0.465088,-0.633179,-1.52411,-0.347473,-0.742462,613.8670044
wet,52.212101,6.9744501,1.17074,0.272674,-0.898071,0.909089,0.725811,0.170455,1,0.701339,0.957634,1.09253,1.58858,0.785657,1.1061,1.60755,1.18866,1.4011199,1.24097,0.887634,1.1796,616.6099854
wet,93.2690964,12.7068005,-0.334337,-0.207932,0.126405,0.210541,0.345463,0.31725,0.292703,0.291489,0.664582,0.791057,0.860212,0.587482,0.725833,0.971643,-0.524963,-0.784302,-0.945496,-0.187744,-0.610626,581.3549805
wet,13.9090996,7.4692898,-1.17074,-0.0191892,1.1515599,0.0282916,0.0339572,0.0321886,0,0.0236094,0.855838,2.4558201,3.11303,0.804134,1.80721,2.9384301,-0.617615,-3.4151599,-5.7403598,-0.469116,-2.56056,613.5620117
wet,31.7124004,6.6303,-1.33772,-0.0775914,1.26013,0.0707225,0.0270634,0.0200003,0.100021,0.0544517,0.887218,2.2476001,2.93116,0.882813,1.7372,4.5275798,-0.345703,-2.9161401,-5.0991802,-0.230774,-2.1479499,613.7990112
wet,70.5578995,11.2806997,-0.250847,-0.170613,0.0802341,0.0836656,0.084906,0.0664738,0.0927862,0.0819579,2.50405,3.3864901,3.73333,1.48761,2.7778699,1.3006901,-5.25073,-12.1007996,-14.2904997,-1.16821,-8.2025499,598.9320068
wet,76.1228027,7.4727402,1.12877,1.04166,-0.0871119,0.134348,0.0703912,0.0641026,0.282696,0.137885,2.1770301,3.2037799,3.5209601,1.05695,2.4896801,0.964138,-2.3454599,-9.5031099,-12.3724003,0.124146,-6.0242,597.5430298
wet,675.335022,6.2561898,0.459874,0.205962,-0.253912,0.571428,0.419947,0.333771,0.601956,0.481776,3.04195,3.0980201,3.3131199,2.8238101,3.0692201,21.9442005,4.5379,4.7585402,2.48792,2.29333,3.5194199,610.5139771
wet,11.4124002,8.28864,-0.0836408,0,0.0836408,0.0791335,0.0339876,0.027223,0.149702,0.0725116,1.75709,3.06708,3.5464201,1.01422,2.3462,1.72767,-2.23663,-8.0208101,-11.2926998,-0.656006,-5.5515399,592.5310059
wet,93.808403,6.9974399,0.250922,0.0323369,-0.218585,0.0861169,0.0521838,0.0382817,0.485154,0.165434,1.90982,2.8675001,3.1552,0.96406,2.2241399,3.1397099,-0.617188,-4.1185899,-5.47858,0.189819,-2.50613,583.2180176
wet,17.6739006,6.8648601,0.250922,0.304558,0.0536353,0.185195,0.0289646,0.0336956,0.277797,0.131413,0.625341,1.8792,2.4161699,0.626819,1.38688,1.79362,0.0932007,-1.04901,-2.42029,0.0614624,-0.828659,581.8969727
wet,9.6564798,7.8601499,-0.752541,-0.0419949,0.710546,0.0015556,0.0124188,0.0097841,0.013161,0.0092299,2.05492,3.56201,4.0994201,0.797287,2.6284101,1.9887,-2.0194099,-8.1551504,-11.1389999,-0.360413,-5.4184899,581.59198
wet,65.9011993,7.6043901,1.12892,0.761654,-0.367271,0.0352941,0.0282461,0.0254808,0.0769231,0.041486,3.2170701,4.24962,4.5290399,2.03719,3.50823,0.843571,-5.1395302,-10.4688997,-12.0516005,-1.03564,-7.1739001,582.8790283
wet,0,9.6313496,-1.0869499,-0.279214,0.807739,0.0025195,0.0101211,0.0094388,0.0055983,0.0069194,3.1731701,4.20047,4.4527402,2.01213,3.45963,2.8183401,-6.0598798,-10.9807997,-12.1831999,-2.0194099,-7.8108101,581.6599731
