class,slp,sp21,sp11,sp7,rph21,rph11,rph7,diss21,diss11,diss7,slpmn21,slpmn11,slpmn7,sei,hli,asp_lin,sar,ssr21,ssr11,ssr7,crossc21,crossc11,crossc7,planc21,planc11,planc7,proc21,proc11,proc7,longc21,longc11,longc7,us_dist,state_dist,local_dist,strm_dist,strm_cost,us_cost,state_cost,local_cost,steve,dspm,drain
not,7.2079101,0.121765,-0.0222168,-0.0080566,6.0190802,1.7441601,0.739804,0.482547,0.432522,0.455925,7.4597101,6.7878399,7.06846,-5.3253899,0.659296,314.4039917,4.0318599,0.472338,0.436841,0.4584,0.0006853,0.0018967,0.0011623,-0.0062008,-0.0161311,-0.0095321,-4.00E-06,-0.0011714,-0.0020643,-4.00E-06,-0.0011958,-0.0021105,7937.709961,8587.929688,196.4689941,776.2089844,4629.149902,25094.19922,23449.30078,1135.079956,1,5,1
not,30.9193993,-0.279633,-0.391998,-0.463593,74.3631973,33.6509018,18.6847,0.422353,0.460714,0.451374,19.6662006,24.6636009,28.6173992,-25.4822998,0.597686,325.3529968,4.6626,0.431733,0.480908,0.483304,0.0031485,0.003654,0.0080672,-0.0083917,-0.0076387,-0.0144594,-0.0020061,-0.0011399,-0.0013833,-0.0024443,-0.0015528,-0.0020771,2560.959961,3249.629883,178.8849945,520.3839722,6039.479981,16721.30078,18518,2739.229981,5,6,2
not,15.4450998,0.20575,0.187439,0.154114,30.3335991,9.62082,3.9298,0.476725,0.507318,0.511466,14.4306002,15.5872002,16.1604996,-3.5452099,0.0881023,285.0350037,4.1498699,0.467045,0.491711,0.491333,0.0005811,0.0002557,0.002152,-0.0022704,-0.0009293,-0.0075538,-0.0005404,-0.0003769,-0.0003557,-0.0005943,-0.0004205,-0.0003998,1181.910034,455.4119873,130,511.0769958,4288.259766,8467.299805,4075.800049,1519.73999,4,5,2
not,10.8841,-0.872314,-0.531677,-0.325562,19.1641998,6.3840599,2.5350101,0.371322,0.386567,0.414182,11.5641003,12.7187004,13.2602997,6.9596801,0.141985,129.7749939,4.0732698,0.422808,0.439964,0.466182,0.0003719,-0.0010334,-0.00292,-0.0018119,0.004623,0.0125454,-0.0012135,-0.0029339,-0.004046,-0.001291,-0.0031565,-0.0043792,9090.509766,812.15802,224.7220001,447.7720032,4301.419922,19528.09961,5640.470215,2522.23999,5,3,2
not,21.0244999,-0.969971,-0.275452,-0.148132,105.814003,36.5601006,15.4492998,0.440901,0.47451,0.484193,24.7423992,27.8542995,28.6149998,-6.0380502,0.0639301,80.7332001,4.2852802,0.465589,0.486251,0.494301,-0.0014962,-0.0025834,-0.0037752,0.0031813,0.0047924,0.0067832,-0.0019806,-0.0001626,7.23E-05,-0.0026729,-0.0002385,0.0001084,10683.2002,2033.349976,854.4000244,527.7310181,7233.810059,36138.19922,34327.5,12456.7002,7,3,2
not,23.9834995,-1.55109,-0.271362,0.260376,14.0240002,5.0008402,3.54827,0.348363,0.483864,0.572197,13.2706003,13.9428997,15.3556004,-10.5514002,0.841682,57.9729996,4.3779898,0.434471,0.514874,0.532782,-0.0021463,-0.0025882,-0.0052137,0.0129748,0.0159266,0.0249495,-0.0042715,-0.0068328,-0.0094232,-0.004448,-0.0071053,-0.0100471,14032.09961,5159.399902,117.0469971,215.8699951,3228.729981,13743.09961,10994.09961,1208.560059,3,5,2
not,6.4035501,-0.499207,-0.261597,-0.196106,0.659487,0.256485,0.174069,0.0632917,0.132166,0.148153,3.8198099,2.5601101,3.11199,-4.7007499,0.694891,40.1307983,4.0251098,0.181561,0.279032,0.28569,-0.0006768,0.0004282,0.0010905,0.0487873,-0.0110539,-0.023509,-0.0026961,-0.001885,-0.002657,-0.0026969,-0.0018893,-0.0026656,17495.5,3197.580078,42.4263992,14.1421003,6.8682399,5639.740234,2003.069946,94.3335037,4,8,6
not,22.0953999,-0.123535,-0.173462,-0.123169,59.1783981,18.6007004,7.8199,0.501042,0.486409,0.473776,19.8484993,21.0650997,21.7985001,-18.8875008,0.065818,327.4289856,4.31705,0.505138,0.497106,0.485463,-0.0002817,-0.0002716,-0.0006406,0.0007647,0.0007084,0.0016086,0.000101,-0.0001252,-0.0013528,0.0001222,-0.0001538,-0.001687,5027.02002,7524.470215,482.5969849,331.0589905,7213.220215,44412.89844,27695,4847.729981,1,3,2
not,27.9204006,-0.221497,-0.0935059,-0.0755005,133.8509979,37.4985008,15.4020004,0.492077,0.496787,0.498156,28.9160004,28.8742008,29.7282009,26.2949009,0.0952773,159.7100067,4.5269399,0.496868,0.500701,0.502999,-0.0005377,-3.66E-05,0.0004187,0.0009712,6.59E-05,-0.0007417,-0.0006341,-0.0003238,-0.0007486,-0.000947,-0.0004845,-0.0011337,6053.919922,11842.2002,199.2489929,721.2490234,8716.459961,27229,46329.5,5432.660156,5,6,2
not,13.4380999,0.0614319,0.221298,0.173538,12.4312,5.3431802,2.3536301,0.705467,0.713968,0.690795,9.65312,11.6499004,12.2346001,1.49231,0.406996,85.0490036,4.1125998,0.701205,0.689791,0.660464,-0.0035335,-0.0069946,-0.0086212,0.0287401,0.0378399,0.0418434,0.0043271,0.0069818,0.0111777,0.0044256,0.0073427,0.011897,9838.129883,300,20,84.8527985,864.4940186,28924.40039,2239.229981,112.7089996,6,3,2
not,1.24269,-0.734543,-0.295319,-0.125443,0.617154,0.146608,0.0411014,0.153604,0.190107,0.242662,3.0162899,2.8568299,2.20487,-0.895754,0.120059,52.8209,4.0009398,0.346244,0.345477,0.365904,-0.0015841,-0.0027224,-0.0025743,0.0573387,0.127082,0.119259,-0.0002374,-0.0010247,-0.0019862,-0.0002377,-0.0010254,-0.0019876,6178.939941,540.3699951,236.0079956,876.5839844,1933.589966,9190.900391,832.7769775,280.3720093,8,6,2
not,24.2535992,-0.63678,0.0487671,0.0835571,73.8901978,22.5650997,9.1677799,0.578708,0.519664,0.508666,22.8560009,23.5683002,23.6947002,15.9421997,0.380399,128.947998,4.3872299,0.597882,0.517012,0.50134,-0.0048947,-0.0038716,-0.0005012,0.0125741,0.0089406,0.0011428,0.0026185,0.0004929,0.0005237,0.0032357,0.0006378,0.0006819,13072.7002,3739.649902,190,200.25,5029.459961,25860.5,8945.570313,4995.529785,3,3,2
not,22.4216003,-6.72223,-2.69965,-1.10675,54.7425003,15.2056999,6.0623102,0.294099,0.297769,0.324593,28.8260002,25.9288998,22.6278992,21.7546997,0.050704,195.302002,4.3271198,0.465561,0.4439,0.425485,-0.0202084,-0.0187781,-0.0199639,0.11886,0.0833524,0.0693192,0.0008779,-0.0169889,-0.0241638,0.0009162,-0.0182985,-0.0272316,1570.290039,1570.290039,296.1419983,10,166.8379974,12426.7998,12426.7998,5502.060059,4,6,2
not,22.8486996,0.772583,0.0734863,-0.0645752,90.3892975,24.8211002,9.1957102,0.504928,0.488183,0.470563,24.5499992,24.8446007,24.1026001,9.3738499,0.0982007,115.5360031,4.34059,0.484738,0.484497,0.475966,0.0026775,0.0048957,0.0049901,-0.0059001,-0.0107117,-0.0111545,-0.0001795,-0.000231,-0.0017489,-0.0002377,-0.0003071,-0.0022993,20036.80078,2768.120117,392.9379883,549.1810303,6754.790039,39936.10156,19563.59961,6085.479981,1,3,2
not,28.656601,-0.211426,-0.205261,-0.0933228,117.6149979,33.7686996,13.2854004,0.524125,0.512626,0.507885,26.9584007,28.0417004,27.9015007,-4.80828,0.0907854,81.160202,4.5583501,0.529033,0.521645,0.514265,-0.0004605,-0.0033842,-0.0051786,0.0009272,0.0063637,0.0097609,0.0016238,0.0009993,0.0009158,0.0022602,0.001452,0.0013286,2592.620117,14146.7002,325.2690125,370.1350098,8547.740234,21396.40039,55309.39844,7981.939941,4,3,2
not,21.5051003,0.423309,0.139709,0.0576477,65.589798,18.1226006,7.2579398,0.518082,0.479434,0.48204,21.8686008,21.2353992,21.3775997,-19.7287006,0.0530791,22.6466999,4.2993002,0.506004,0.471203,0.476554,0.0006012,0.0039688,0.0039632,-0.0016537,-0.0103204,-0.0101855,-0.0010795,-0.0013759,-0.0010313,-0.0013004,-0.0016921,-0.0012741,10681.2998,7060.200195,111.8030014,41.2310982,752.6160278,22800.40039,30348.80078,1841.050049,4,3,2
not,29.125,5.2762499,1.70648,0.740173,135.8209991,36.0833015,14.6260996,0.612658,0.571915,0.539603,32.0537987,29.9790993,29.3335991,-8.1575298,0.168549,75.6361008,4.5789599,0.506067,0.503844,0.492087,0.0143553,0.0186682,0.020383,-0.0286929,-0.0357777,-0.0381302,0.0025576,0.0045428,0.005246,0.0035757,0.0065191,0.0076484,18712.80078,776.4660034,528.1099854,50,1733.02002,23438.90039,3644.189941,3432.75,3,5,2
not,17.7208004,-3.6071,-1.89258,-1.0956,39.0497017,13.3439999,5.3216701,0.104284,0.130638,0.164196,14.0516996,15.8729,17.0849991,8.3772898,0.342858,116.7450027,4.1992502,0.271037,0.276027,0.286843,0.0015924,0.0017322,0.0014403,-0.0063036,-0.0058242,-0.0045872,-0.0074573,-0.0144706,-0.0248668,-0.0081824,-0.0164324,-0.0286332,6289.779785,509.9020081,0,20,241.3890076,37175.89844,1049.77002,0,4,1,1
not,21.3959007,-0.274078,0.728607,0.362,41.8614006,19.2028008,7.4330702,0.573109,0.58956,0.569889,22.6471004,21.9902,21.7432995,20.1042004,0.142535,199.7839966,4.2960801,0.582454,0.5485,0.536255,-0.005489,0.0018176,0.0047833,0.0222434,-0.0047136,-0.0120267,-0.0020047,0.0025512,0.0057268,-0.0021906,0.0031408,0.0071381,305.9410095,305.9410095,170.2940063,164.923996,2132.98999,2394.649902,2394.649902,2349.840088,3,3,2
not,1.02906,1.25099,0.372879,0.149933,1.17514,0.141558,0.0378847,0.960762,0.891315,0.742353,4.9289498,3.2235999,2.28245,0.219677,0.374658,99.6652985,4.0006499,0.710823,0.684965,0.54566,0.0024515,0.0035802,0.0044474,-0.0900136,-0.148663,-0.20563,0.0026178,0.0024161,0.0014386,0.0026207,0.0024182,0.0014396,7471.930176,5365.899902,50,1460.140015,3622.139893,17622.69922,9423.669922,179.5240021,5,4,2
not,7.17417,0.685394,0.218994,0.0756226,6.7082,2.07903,0.802329,0.514089,0.551995,0.507094,7.4678102,7.96486,7.4770498,3.78192,1.00067,236.6089935,4.0315599,0.447457,0.516081,0.48559,0.0029603,0.0030502,0.0030639,-0.0260061,-0.0237335,-0.0238367,-2.22E-05,0.000168,6.00E-05,-2.26E-05,0.0001721,6.15E-05,1112.880005,1112.880005,22.3607006,162.7879944,2061.51001,5668.120117,5668.120117,212.5769958,3,3,2
not,32.5976982,-0.282776,-0.288635,-0.145081,198.1159973,54.3945999,21.8398991,0.48574,0.483748,0.487307,33.8446007,33.8773003,34.0157013,-22.1595001,0.136929,46.4510002,4.74792,0.490776,0.493835,0.495551,0.0009803,-0.0004232,-0.0021272,-0.0014743,0.0006292,0.0031504,-0.0008368,-0.0008062,-0.0018309,-0.0014491,-0.0014111,-0.0032163,18939.59961,9612.700195,425.4410095,40,1242.23999,46881.80078,52694.5,8054.899902,1,3,2
not,23.3397007,1.0498,0.366089,0.123535,61.4800987,17.2413998,7.70504,0.56016,0.543956,0.551894,20.7630997,20.4990005,21.3006001,-19.0223999,0.133611,324.3779907,4.3564801,0.527746,0.521139,0.54035,0.0019751,0.0024427,0.0019838,-0.0052799,-0.0065351,-0.0051281,0.0017903,0.0019177,0.0042748,0.002179,0.0023334,0.0052695,708.3079834,12290.40039,430.4649963,197.2310028,5276.009766,7096.339844,50819.80078,6539.850098,7,3,2
not,26.8346004,1.38275,0.530457,0.258972,93.9173965,26.3488007,10.8186998,0.60763,0.572934,0.550524,24.4535007,24.7262993,25.0702,10.2160997,0.499902,250.1860046,4.4827299,0.572929,0.546979,0.530307,4.92E-05,-0.0001951,0.0004882,-0.00011,0.0004234,-0.0010395,0.0041779,0.004801,0.0057352,0.0054951,0.0064081,0.0077336,8254.919922,6072.310059,442.8320007,64.0311966,2076.389893,34534,34534,7826.649902,1,3,2
not,27.5333004,-1.35434,-0.249786,-0.109436,80.6961975,27.7658005,11.4607,0.408683,0.476129,0.482784,22.8864994,25.2444992,26.0091,-23.3677006,0.107796,326.6749878,4.51089,0.447842,0.488323,0.491273,-0.0010304,-0.002853,-0.0033366,0.0027287,0.0061383,0.006904,-0.0060577,-0.0020595,-0.000669,-0.0073984,-0.0027618,-0.0009166,6840.540039,3056.290039,794.039978,251.7940063,4023.929932,26367.19922,13213.40039,7180.689941,4,3,2
not,32.3380013,-1.8853101,-0.668274,-0.244934,198.3739929,52.0878983,19.7213001,0.475982,0.457894,0.47729,34.2475014,33.7224998,33.1707993,-9.2219,0.933783,286.9960022,4.7342501,0.509763,0.48122,0.491274,-0.005266,-0.0062078,-0.0060258,0.0078651,0.0093082,0.0092786,-0.0011,-0.0033605,-0.0045427,-0.0019172,-0.0058358,-0.0077011,19152.5,1347.150024,136.0149994,60.8275986,1346.609985,7954.640137,2371.090088,1585.349976,1,3,2
not,10.6594,-0.419067,-0.175598,-0.0724487,99.5810013,22.9431992,8.25385,0.536799,0.526362,0.527031,25.9284992,24.4037991,23.2859993,-10.4050999,0.278966,47.4020004,4.07024,0.546659,0.53497,0.533001,-0.0023247,-0.0042808,-0.007208,0.0049675,0.0096584,0.0172615,0.0018201,0.0015347,0.0015537,0.0024496,0.0020084,0.0019773,1610.469971,1610.469971,67.0820007,170,3434.409912,8022.910156,8022.910156,1883.689941,5,6,2
not,16.4011002,1.1885999,0.230286,0.0565796,40.6915016,10.4772997,4.1483898,0.645312,0.566787,0.525288,16.8307991,16.5603008,16.2513008,-13.0116997,0.0732916,323.2250061,4.1696701,0.600602,0.548668,0.517932,0.0013215,0.0006582,0.000276,-0.0044991,-0.0022122,-0.0009421,0.0034456,0.0039842,0.0033988,0.003901,0.0045248,0.0038456,11726.09961,3917.780029,306.105011,50,1026.810059,35155.10156,28008.19922,5860.819824,4,3,2
not,17.4260006,-2.2717299,-0.362732,0.111206,25.3342991,11.7187004,6.1231098,0.300534,0.366536,0.46608,18.1611996,19.3304996,18.8906994,-9.4367599,0.148605,304.1600037,4.19241,0.408286,0.393381,0.454177,3.40E-05,0.0010777,-0.0002956,-0.0002078,-0.0042262,0.0009221,-0.0070788,-0.0135793,-0.01134,-0.0073651,-0.0149251,-0.0131322,1688.140015,879.3179932,310,187.8829956,2251.610107,10294.5,8367.400391,2091.949951,4,3,2
not,27.3094006,-3.40167,-0.486786,0.193726,35.3373985,17.8024006,11.3739004,0.302754,0.385275,0.473694,23.8141003,24.1432991,24.6926994,23.8370991,0.241678,211.2890015,4.50176,0.446042,0.416757,0.457026,-0.0007284,0.0007887,0.0015913,0.0069724,-0.0029783,-0.0039294,-0.0116367,-0.0199993,-0.013662,-0.0118278,-0.0221397,-0.0171571,17740.40039,338.3779907,244.1309967,183.8480072,2911.810059,36802.19922,2523.159912,2566.459961,3,3,2
not,12.4692001,0.0191956,0.388245,0.358582,15.0187998,4.6855998,1.70248,0.364904,0.47004,0.509108,10.7219,11.3232002,11.4525995,-5.9493899,0.731206,302.7739868,4.0966301,0.363731,0.426846,0.445444,0.0001827,0.0030167,0.0047548,-0.001082,-0.0163132,-0.0250761,-0.0033525,-0.0034918,-0.003081,-0.0034968,-0.0036724,-0.0032486,5934.620117,5934.620117,177.1999969,210,955.2709961,10811.5,10811.5,758.4810181,3,3,2
not,20.6294994,0.905396,0.513916,0.28894,70.6676025,17.8057003,7.0685601,0.586897,0.567893,0.584717,21.9073009,21.2628002,20.9087009,-17.4333,0.0708254,31.2115993,4.2740598,0.559934,0.537417,0.555879,-0.000489,-0.0004479,0.0020217,0.0012363,0.0011625,-0.0053368,0.0026844,0.0033508,0.0058574,0.0033383,0.0041238,0.0071625,14349.2998,1912.540039,94.8683014,388.3299866,4662.939941,40878.69922,15586,1324.829956,1,3,2
not,2.0620699,-0.0686035,-0.0314636,-0.0416718,0.368053,0.0873557,0.0520464,0.536697,0.538839,0.409965,2.6324301,1.77008,1.82213,-1.51581,0.184768,316.7309875,4.0025902,0.559731,0.566112,0.458353,-0.0012805,-0.0005176,0.0002128,0.0645773,0.0231928,-0.0072956,0.0006064,0.0006107,0.000111,0.0006067,0.0006111,0.0001112,1955.329956,1109.099976,199.2489929,406.07901,1540.949951,3592.330078,2078.300049,1024.640015,8,6,2
not,31.2865009,-1.9470201,-1.2860399,-0.841553,40.2377014,22.1777992,11.6623001,0.260005,0.304303,0.332668,16.0832996,20.4113007,24.0648994,18.7364998,0.750315,121.262001,4.6806598,0.34858,0.38703,0.405092,0.0023582,0.0024308,0.002504,-0.0097381,-0.0064358,-0.0054972,-0.0054639,-0.0089826,-0.0102027,-0.0059515,-0.0109717,-0.0135374,14401.09961,2847.879883,70,14.1421003,376.3729858,45573,5854.229981,669.5170288,1,1,7
not,12.7997999,-0.18576,0.107758,0.0254517,12.8488998,4.1493301,1.56695,0.570254,0.520832,0.483141,12.5338001,10.9417,10.3359003,-12.7496996,0.674302,5.8308601,4.1019301,0.582384,0.50755,0.478119,-0.0038984,0.0002674,0.0022938,0.0259588,-0.0014943,-0.0125437,0.0011784,0.00024,-6.61E-05,0.0012185,0.0002516,-6.94E-05,2670,6386.609863,128.0619965,370.1350098,2990.870117,7740.160156,22112.09961,1114.560059,4,3,2
not,3.4944899,-0.216736,-0.21048,-0.163544,0.873739,0.258373,0.115666,0.508492,0.452911,0.304339,2.9560499,2.8881099,2.9419999,0.73134,0.0780447,108.8529968,4.0074501,0.56017,0.548714,0.43572,0.0002193,-0.0005493,-0.0011066,-0.0050272,0.0124167,0.0236966,0.0001694,-0.0003006,-0.0015762,0.0001699,-0.0003015,-0.0015813,1013.900024,4903.060059,90,80.6225967,219.6649933,4579.479981,9017.860352,241.8289948,5,5,5
not,5.7663898,0.0990601,0.0705872,0.0243073,4.2322001,1.2543,0.505513,0.546685,0.530012,0.522853,5.5783501,5.8682799,5.8417401,-5.2765498,1.00767,23.1310997,4.02034,0.534501,0.51361,0.513781,-0.0001959,0.0003246,0.0007437,0.0020217,-0.0031624,-0.0072029,0.0004013,0.0005845,0.0008241,0.0004069,0.0005938,0.0008373,395.6010132,6048.350098,85.4400024,120.4160004,892.4990234,1449.479981,17046.40039,409.3859863,1,1,2
not,18.3733997,1.12708,0.264832,0.133667,35.7925987,11.6268997,4.9084101,0.559761,0.519013,0.516104,16.5506001,16.9708996,17.6338005,9.5771704,0.624372,121.3209991,4.21486,0.51026,0.499005,0.500482,0.0043768,0.0028127,0.0025711,-0.0164301,-0.0092582,-0.0081154,0.0001403,0.0008242,0.0012287,0.0001555,0.000941,0.0014182,1583.819946,1583.819946,143.1779938,36.0555,677.8410034,4151.720215,4151.720215,1202.680054,4,3,2
not,0.502329,0.326126,0.112106,0.0515289,4.7231698,0.0773941,0.0113059,0.546395,0.474895,0.600263,8.7472,4.22996,1.75462,-0.0291745,0.532953,72.1663971,4.0001502,0.513027,0.43619,0.526198,0.0012408,0.0002136,0.000484,-0.0120983,-0.0070951,-0.0460142,0.0006363,0.0008741,0.0024306,0.0006464,0.0008753,0.002431,2136.77002,1922,120,114.0179977,722.5789795,8652.80957,6208.600098,873.0079956,4,3,2
not,4.5524502,0.89859,0.38475,0.214584,2.92346,0.968348,0.336881,0.768476,0.738097,0.772954,5.1290798,5.1182799,4.7339301,4.44977,0.0811599,167.1419983,4.01266,0.634663,0.647793,0.684768,0.0018153,-0.000681,-0.0013885,-0.0301546,0.0082577,0.0172463,0.0016282,0.0041488,0.0066758,0.0016371,0.0041912,0.0067409,200,7113.549805,290,260.7680054,1086.530029,676.2360229,10211.09961,496.2789917,3,3,5
not,2.9340301,-0.0271606,-0.253174,-0.230713,0.723677,0.143984,0.128032,0.682886,0.292301,0.250175,4.2723498,4.3186402,5.2623601,1.8987401,0.0741342,137.1269989,4.00525,0.689644,0.453682,0.405994,-0.0001065,0.0004977,0.0012045,0.0036008,-0.0332098,-0.296278,0.0013481,-0.0013275,-0.0051903,0.0013499,-0.001328,-0.0051904,9970.419922,4181.200195,50,36.0555,105.098999,15542.5,6428.910156,54.7980003,3,1,7
not,13.8892002,0.548096,0.273621,0.101685,30.7336006,9.4677296,3.63608,0.633164,0.56495,0.645606,14.6623001,14.6499996,16.1769009,-11.4598999,0.398716,325.6270142,4.12047,0.609969,0.540541,0.634114,-0.000527,-0.0014157,-0.0018769,0.0019817,0.0053133,0.0066549,0.003684,0.0026438,0.0072471,0.0040816,0.0029303,0.0081287,10600.5,3232.889893,101.9800034,551.7249756,8047.069824,22273.30078,18932.80078,897.0679932,4,3,2
not,3.06672,0.989502,0.318665,0.128448,2.1926799,0.45097,0.164875,0.812606,0.708501,0.644987,5.4101701,4.23912,3.61146,1.26529,0.072704,242.7030029,4.0057402,0.675672,0.605821,0.568265,0.0032839,0.0034393,0.0031022,-0.058823,-0.0628808,-0.0560295,0.0003215,0.0015046,0.0020932,0.000323,0.0015114,0.0021029,17527.80078,1342.01001,857.9630127,155.5630035,1477.979981,30140,6567.509766,2288.360107,3,3,2
not,8.4700699,0.410309,0.32605,0.198059,2.92291,1.0651799,0.751912,0.725948,0.720835,0.720263,6.7834601,6.88797,7.6332402,6.0809102,0.164735,137.371994,4.0441098,0.667732,0.633417,0.662864,-0.0004293,-0.0008909,0.0045139,0.0063009,0.0131661,-0.0476925,0.0017504,-0.000413,0.0016254,0.0017626,-0.0004159,0.0016473,9558.080078,28.2842999,134.5359955,56.5685005,154.8240051,15522.59961,71.2358017,154.8240051,6,1,1
not,22.2765999,1.91699,0.553406,0.168335,63.0595016,20.7875996,8.6624298,0.7038,0.613451,0.565999,19.8833008,21.8710003,22.6483002,-20.7598,0.0687973,340.0400085,4.3226199,0.638503,0.580578,0.550233,0.0015684,0.0020917,0.0033246,-0.004544,-0.0051747,-0.0079086,0.0071088,0.0058408,0.0057084,0.0084162,0.0073293,0.0072866,11540.7998,6235.529785,110.4540024,80.6225967,1915.209961,36372,38268.89844,2051.23999,4,3,2
not,8.2592297,-0.61087,-0.141998,0.0128479,2.5736201,1.19096,0.662735,0.353432,0.430019,0.482468,5.7743602,6.2908201,6.3706698,-6.5129199,0.0552159,33.8648987,4.0419202,0.436033,0.462104,0.478061,-0.0008432,-0.000969,-0.0005835,0.013702,0.0111356,0.0052987,-0.0010854,-0.0031491,-0.0020775,-0.0010916,-0.0031849,-0.0021154,4031.5,4031.5,240.4160004,170,537.651001,4856.729981,4856.729981,1062.099976,2,3,2
not,2.0556099,-0.106934,-0.118286,-0.101624,0.482288,0.119393,0.0453729,0.313813,0.387945,0.394711,2.1998401,2.1036201,2.02284,-2.04879,0.084086,354.8169861,4.0025802,0.341846,0.461249,0.499169,0.0001579,6.30E-05,-9.26E-05,-0.0048146,-0.0020095,0.0030557,-9.42E-05,-0.0002405,-0.0001549,-9.43E-05,-0.0002409,-0.0001551,23321.59961,1470.27002,94.8683014,496.4880066,1071.060059,31241.19922,3932.120117,201.7319946,6,5,5
not,3.60062,-1.3266,-0.0522461,0.180725,4.2671499,0.556041,0.26816,0.178872,0.502041,0.744749,9.2691002,7.35567,5.4267998,3.5976601,0.0501852,144.6889954,4.0079098,0.303094,0.516244,0.653557,-0.0008531,-0.0071202,-0.0030319,0.018949,0.382719,0.0713806,-0.0053945,-0.000826,-0.0028671,-0.0054109,-0.0008265,-0.0028749,16802.09961,547.0830078,14.1421003,0,19.0477009,79122.5,998.5540161,118.913002,5,6,2
not,8.8776703,-0.909592,-0.531136,-0.198807,12.5081997,3.5861101,1.35867,0.512742,0.509617,0.477825,10.7678003,10.2954998,10.2322998,-0.715485,0.0626536,84.5835037,4.0485001,0.573897,0.578765,0.516287,-0.0015606,-0.0064389,-0.0085874,0.0091656,0.0407627,0.0522317,0.0012037,0.000465,-0.0010285,0.0012564,0.0004825,-0.0010705,10666.7002,2990.419922,326.9559937,60,599.0939941,15177.09961,5739.490234,1317.119995,8,6,2
not,5.2566299,-0.971291,-0.373932,-0.1586,1.6638499,0.755237,0.464175,0.437947,0.450687,0.473538,5.6476698,5.8919902,5.6914701,-2.1197901,0.22972,302.5669861,4.01689,0.586324,0.55635,0.532115,-0.0017115,-0.0029819,-0.002206,0.0565395,0.0603552,0.027157,-9.16E-05,-0.0029952,-0.0036506,-9.17E-05,-0.0030062,-0.0036868,10829.2002,2896.76001,161.5549927,156.5249939,1284.310059,15403.59961,5963.089844,645.5560303,8,6,2
not,6.5683999,-0.128052,0.0086212,0.0488586,0.151392,0.0391678,0.0577159,0.400228,0.783104,0.794733,2.5585599,2.5483799,3.43045,-4.1070399,0.556616,54.8853989,4.0264301,0.442166,0.776508,0.75047,-0.0002199,-0.000492,-0.0004393,0.0169834,0.0945855,0.0780924,-0.0009549,-0.0002743,-0.0011901,-0.0009551,-0.0002743,-0.0011902,210.9499969,188.6799927,156.2050018,0,0,264.322998,195.8249969,176.1139984,8,4,1
not,9.4750404,0.765717,0.22049,0.0703125,9.77458,2.78005,1.21682,0.670405,0.568735,0.545567,8.7821302,8.5358696,8.91926,7.4607701,0.066152,140.2910004,4.0553298,0.613582,0.535433,0.528521,0.0009512,0.0020839,0.0025671,-0.0063576,-0.0138225,-0.0163446,0.0024681,0.0020594,0.0022615,0.0025515,0.0021301,0.0023457,12679.7002,3608.169922,331.0589905,240.4160004,1404.25,22410.80078,13828,645.6229858,1,3,2
not,34.9735985,2.8773799,0.812256,0.309875,110.2490005,42.8460999,19.5960007,0.718244,0.646075,0.571156,22.2238007,28.5235004,31.7033997,-22.6893997,0.111891,49.5493011,4.8815298,0.628606,0.610304,0.551896,-0.0009564,0.0002222,-0.0004895,0.0024156,-0.0004007,0.0008025,0.0046491,0.0097456,0.0084004,0.005784,0.014569,0.0135003,20159.19922,955.2490234,629.6820068,44.7214012,1051.02002,24750.30078,3739.100098,2716.649902,3,3,2
not,35.2942009,0.797729,0.158813,-0.0032959,206.25,58.0057983,23.1788006,0.517324,0.516005,0.506578,34.4334984,34.7299004,34.8637009,-11.1817999,0.0541463,288.5960083,4.9007902,0.503337,0.510683,0.506756,0.0017327,0.0020983,0.0017961,-0.0025451,-0.0030394,-0.0025801,0.0004528,0.001165,0.0014528,0.0008017,0.0020904,0.0026281,11515.7002,10806,1943.630005,145.602005,4861.759766,40820.89844,40820.89844,24366.5,1,3,2
not,7.3013201,3.8488801,1.19669,0.464813,24.2607994,3.6740401,0.980394,0.747987,0.711615,0.65197,17.5529995,12.4989004,9.9054899,-1.6071301,0.908257,282.3819885,4.0327001,0.5599,0.545456,0.532204,0.0113109,0.0138861,0.0145773,-0.0534743,-0.0830359,-0.099345,0.0022844,0.0038916,0.0054634,0.0024394,0.004056,0.0056408,16930.30078,2224.070068,1236.849976,84.8527985,1989.27002,27631.30078,5684.790039,5045.959961,3,3,2
